,text,toxicity
1909,it reeks,0.974937379360199
1910,he needs glasses for gods sake,0.000168521888554
1911,women date men on death row,0.7919330596923828
1912,yeah you never were a good liar,0.9804603457450868
1913,what are you doing,4.858995816903189e-05
1914,mama what nonsense,0.9613528251647948
1915,do you honestly think we stand a chance in hell of winning anything,0.0004767957143485
1916,until i fucked it up,0.9880388379096984
1917,we have to link the stink of this rotten bana peel to your attraction to men,0.7515502572059631
1918,men are made for hunting and battle women for gathering and childbirth,0.0023514514323323
1919,and that we became friends in the process and learned some shit about lifeand stuff,0.874539852142334
1920,little yankee wuss,0.9649228453636168
1921,she found krystle panties in my drycleaning and she got super fucking pissed and went to the fbl dude,0.9865626692771912
1923,but to have it commandeered by lunatics who had calmly announced their intention of ripping up and rearranging its guts in flight was even worse,0.9176428318023682
1924,no now i want it out of my body now,0.0102429687976837
1925,man youre messed up bad,0.047612439841032
1926,he comes overand jumps on this guys back and crushes him to death,0.9904147386550904
1927,you know i want to get to know your brain,0.1603029072284698
1928,youre going to let him fire that,0.0005975981475785
1929,you want me to get better and im not getting better and i feel so fucking guilty,0.2436096668243408
1930,i took him to a poor nursery where they let him starve,0.0222673546522855
1931,the dr has no desire to see you tonight or any night,6.338078674161807e-05
1932,fuck this guy nick he wants to play games we can play games too,0.9996131062507628
1934,well theyre nerdy or they dont fit in a neat box,0.028847886249423
1935,i said turn off that damn light forget it man,0.9995762705802916
1936,lets fucking do it kage go this is a song called the history of tenacious d and its not just a list of bullshit that weve done in the past,0.9963112473487854
1937,i want you inside me,0.8269414901733398
1938,the evident boss was enormous solid and looked vicious like an attack dog trained by repeated beatings,0.9199913144111632
1939,im just a little emotional right now which if youre into irony funny,5.636726564262062e-05
1940,talon 3 that was shithot,0.9935490489006042
1941,it stinks im just fucking with you kangaroo jack,0.999495267868042
1942,are you mad as well,0.0461103841662406
1943,get off me,0.9577924609184264
1944,i guess in genii red means screwed,0.9182754755020142
1945,we can withhold treatment without killing him,0.1357912421226501
1946,what the fuck,0.9993426203727722
1947,youre just a flunky whos scared of my father,0.9911065697669984
1948,just drive brat,0.9590164422988892
1949,you had sex with natalie,0.9954521059989928
1950,i think im hot for your mom,0.9172905087471008
1951,hansel havent you been smoking peyote for six straight days,0.0015619365731254
1952,he wasrt necessarily a faggot but he got too powerful so they shot hlm,0.996886909008026
1953,distorted bring 2 million in hundreds to charleston and 3rd in three hours oryour wife dies,0.0065102684311568
1954,howd you like to spend 24 hours of it lyin in some muddy ditch with nothing but the rotten corpses of your friends to keep you company,0.200623944401741
1955,only evildoers thats all you hunt now,0.9415628910064696
1956,i said your breath smells like blood,0.9565919041633606
1957,well freeze together,0.0036071406211704
1958,god damn it no you dont get it,0.9994500279426576
1959,oh so if youll excuse me i need to go jump my boyfriend and i suggest you do the same,0.9608169198036194
1960,forget about the time machine yeah,8.977457036962733e-05
1961,hey look whos fuckin here,0.9363953471183776
1962,they tell you back in the states how crummy these chinese mig pilots are,0.8629873394966125
1963,no shut up,0.9995326995849608
1964,no tomas you do not look foolish,0.9944868683815002
1965,jesus negro,0.9836912155151368
1966,what the hell are you doing,0.9792461395263672
1967,did you hire someone to kill him,0.9903823733329772
1968,risk a ship to deliver more treasure to these maggots,0.1157116964459419
1969,you ripped my fucking ear du con,0.999306321144104
1970,well youre not going to be fucking taken seriously if you keep getting hospitalized for heatstroke,0.9923319816589355
1971,hey we gotta we gotta get him some vampire blood,0.028987793251872
1972,dont screw with me david,0.8083756566047668
1974,women are not my scene,0.1629821211099624
1975,you must be one hell of a diplomat,0.0045200823806226
1976,and id say trusting an alcoholic exgovernment hitman is a greater challenge than trusting a middleaged cripple,0.9819284677505492
1977,liking a boy having sex that means giving up on gymnastics and i wont do that i cant,0.9854801297187804
1978,thats gotta make you nuts i like how you can compliment and insult someone at the same time,0.9524807929992676
1979,but i can tell you this ford added suddenly had there been a secret i would have it out of you if i had to tear you to pieces,0.8415349721908569
1980,they scare the bejesus outta everybody,0.0049451906234025
1981,looks like were having curlytoed weirdo for breakfast,0.0432669781148433
1982,i shall strike you once with the greatest accuracy you will only suffer a second,0.9396916627883912
1983,what if theyre useless because hesselboe has enough,0.9787890911102296
1984,how could you fuck that up,0.9462828040122986
1985,he seemed friendly you said hes a confederate general,0.0001264977472601
1986,i seem to recall a teletype from california of a male and female black and a male white wanted for a couple of murders,0.0127249173820018
1987,no ma how oh crap i was hoping youd remember,0.9873510003089904
1989,thuggee was an obscenity thatworshipped kali with human sacrifices,0.006055908743292
1990,norma thrash,0.0001775615091901
1991,oh its smug roger,0.0491047538816928
1992,youre fine at mowing down poor wretches in the street but let us see your bloated plutocrats take this warehouse when we hold merchandise worth millions hostage here,0.1451544910669326
1994,oh gosh im being told its time to shut up,0.95869117975235
1995,wine for dinner sounds so gay,0.987816035747528
1996,what are you sucking on today,0.9953631162643432
1997,go in with that firepower its gonna be a bloodbath,0.0215787570923566
1998,im done with your reindeer games,0.000317009689752
1999,dodge uh how about you stop hitting old daddy with firecrackers and go eat sugar with your brother while i talk to new daddy okay,0.0090915132313966
2000,damn you look good,0.9962672591209412
2001,of course it makes you look fat,0.0227505024522542
2002,you think you can pull this crap on another ghost,0.9993711113929749
2003,you have to remember she spent her entire life going out with morons like me and greg,0.9995608925819396
2004,this here model is one that we had to use when we took on them little peckerheads down there at kent state,0.0177270732820034
2005,youil turn the village against them,0.002080500125885
2006,he apparently left the party to have sex with lauren,0.9411986470222472
2007,we bring you turds back here where you come from,0.9761892557144164
2008,the pigs lay bloated bags of fat sensuously enjoying the shadows under the trees,0.9957069754600524
2010,is it true the macdonald learn of love by rutting with their mother,0.00091099034762
2011,dropthe goddamn gun,0.9992089867591858
2012,your presence means death and destruction for these wonderful animals,0.9744591116905212
2013,was he conceived here under the trees at night like all the other bastards,0.9978808760643004
2014,they want the same shit,0.9995614886283876
2015,he said it should disappear,0.0011713776038959
2016,hey come and clean this shit up trace,0.9985313415527344
2017,bleed on me,0.0094658508896827
2018,i have a brain tumour,0.8558861017227173
2019,if i threaten that girl youll always be screwed,0.9984958171844482
2020,as the need for them vanished we could let them die off and use them for fertilizers,0.0329793393611907
2021,hayley what the hells wrong with you,0.9847763776779176
2022,are you gone mad,0.0652632564306259
2023,you my imbecilic commissar,0.9994650483131408
2024,sometimes i just want people to forget about their personal bullshit and do their jobs,0.9808245897293092
2025,every one gets a vertical slash down the wrist,0.9695196747779846
2026,they told me to beat them up so i did,0.917117714881897
2027,oh im a sham,0.0238255709409713
2028,she didnt really expect any acknowledgment or thanks but maybe they would lighten up a bit,5.436371429823339e-05
2029,we let the sheikh get away we are dead in the water,0.0197528079152107
